seed,strategy,remain mycol tiles
326295125,123456789,0
326295171,123456789,21
326295218,123456789,0
326295281,123456789,0
326295328,123456789,4
326295343,123456789,1
326295375,123456789,0
326295453,123456789,0
326295484,123456789,30
326295562,123456789,0
326295609,123456789,3
326295671,123456789,17
326295734,123456789,26
326295781,123456789,0
326295812,123456789,3
326295875,123456789,3
326295984,123456789,14
326296046,123456789,34
326296078,123456789,14
326296109,123456789,23
326296125,123456789,9
326296171,123456789,0
326296187,123456789,0
326296234,123456789,38
326296250,123456789,45
326296281,123456789,0
326296343,123456789,5
326296406,123456789,28
326296453,123456789,0
326296593,123456789,0
326296640,123456789,2
326296671,123456789,19
326296750,123456789,24
326296796,123456789,12
326296828,123456789,0
326296875,123456789,39
326296890,123456789,15
326296921,123456789,35
326296937,123456789,36
326296968,123456789,43
326297000,123456789,0
326297031,123456789,7
326297078,123456789,1
326297171,123456789,9
326297265,123456789,11
326297359,123456789,17
326297484,123456789,0
326297531,123456789,9
326297593,123456789,26
326297687,123456789,18
326297718,123456789,-1
326297765,123456789,13
326297828,123456789,0
326297906,123456789,0
326297937,123456789,9
326297968,123456789,0
326298015,123456789,25
326298062,123456789,0
326298109,123456789,19
326298156,123456789,38
326298187,123456789,42
326298250,123456789,0
326298281,123456789,19
326298328,123456789,3
326298375,123456789,12
326298406,123456789,8
326298468,123456789,0
326298515,123456789,53
326298546,123456789,30
326298578,123456789,35
326298609,123456789,0
326298640,123456789,20
326298687,123456789,0
326298718,123456789,14
326298750,123456789,0
326298781,123456789,30
326298812,123456789,0
326298859,123456789,0
326298921,123456789,0
326298953,123456789,0
326298984,123456789,0
326299015,123456789,11
326299046,123456789,25
326299093,123456789,0
326299109,123456789,14
326299156,123456789,33
326299203,123456789,0
326299265,123456789,20
326299296,123456789,34
326299343,123456789,14
326299390,123456789,35
326299421,123456789,35
326299453,123456789,34
326299500,123456789,28
326299531,123456789,0
326299625,123456789,32
326299671,123456789,0
326299703,123456789,0
326299734,123456789,33
326299765,123456789,0
326299828,123456789,-1
326299859,123456789,33
326299906,123456789,0
326299937,123456789,0
326299968,123456789,0
326300000,123456789,0
326300046,123456789,22
326300093,123456789,30
326300125,123456789,34
326300156,123456789,26
326300187,123456789,17
326300234,123456789,9
326300421,123456789,7
326300500,123456789,0
326300531,123456789,18
326300578,123456789,0
326300734,123456789,0
326300765,123456789,0
326300812,123456789,0
326300859,123456789,29
326300890,123456789,0
326300953,123456789,0
326301015,123456789,0
326301046,123456789,0
326301093,123456789,18
326301140,123456789,0
326301203,123456789,30
326301234,123456789,25
326301265,123456789,0
326301328,123456789,0
326301343,123456789,0
326301390,123456789,0
326301437,123456789,44
326301468,123456789,0
326301484,123456789,0
326301562,123456789,0
326301593,123456789,28
326301609,123456789,24
326301656,123456789,0
326301671,123456789,0
326301703,123456789,22
326301734,123456789,3
326301781,123456789,27
326301875,123456789,21
326301890,123456789,29
326301968,123456789,32
326302000,123456789,0
326302046,123456789,0
326302093,123456789,0
326302156,123456789,40
326302187,123456789,9
326302250,123456789,0
326302328,123456789,30
326302359,123456789,-1
326302390,123456789,0
326302468,123456789,0
326302515,123456789,0
326302546,123456789,30
326302593,123456789,0
326302625,123456789,0
326302671,123456789,31
326302703,123456789,25
326302734,123456789,0
326302765,123456789,31
326302812,123456789,0
326302859,123456789,0
326302906,123456789,10
326302937,123456789,0
326303046,123456789,19
326303078,123456789,0
326303109,123456789,9
326303187,123456789,0
326303234,123456789,0
326303296,123456789,-1
326303359,123456789,0
326303484,123456789,0
326303531,123456789,0
326303609,123456789,21
326303640,123456789,0
326303703,123456789,0
326303781,123456789,0
326303812,123456789,20
326303843,123456789,3
326303890,123456789,0
326303921,123456789,34
326304015,123456789,3
326304062,123456789,17
326304093,123456789,23
326304125,123456789,0
326304187,123456789,20
326304234,123456789,44
326304265,123456789,0
326304343,123456789,32
326304375,123456789,0
326304437,123456789,21
326304484,123456789,9
326304515,123456789,5
326304546,123456789,0
326304640,123456789,14
326304687,123456789,29
326304718,123456789,24
326304828,123456789,16
326304937,123456789,9
326304984,123456789,0
326305031,123456789,3
326305093,123456789,14
326305156,123456789,0
326305203,123456789,39
326305250,123456789,16
326305281,123456789,39
326305312,123456789,39
326305328,123456789,0
326305421,123456789,12
326305437,123456789,0
326305578,123456789,35
326305593,123456789,0
326305640,123456789,0
326305671,123456789,4
326305718,123456789,0
326305796,123456789,0
326305843,123456789,0
326305890,123456789,26
326305937,123456789,43
326305968,123456789,5
326306015,123456789,1
326306109,123456789,40
326306125,123456789,10
326306203,123456789,0
326306265,123456789,19
326306296,123456789,40
326306343,123456789,16
326306359,123456789,0
326306390,123456789,6
326306453,123456789,22
326306484,123456789,19
326306500,123456789,0
326306531,123456789,0
326306578,123456789,34
326306593,123456789,0
326306687,123456789,35
326306718,123456789,0
326306765,123456789,0
326306796,123456789,39
326306828,123456789,17
326306890,123456789,0
326306937,123456789,22
326307031,123456789,5
326307078,123456789,6
326307156,123456789,0
326307187,123456789,6
326307234,123456789,0
326307312,123456789,21
326307406,123456789,22
326307453,123456789,3
326307484,123456789,12
326307515,123456789,37
326307562,123456789,0
326307625,123456789,0
326307687,123456789,42
326307718,123456789,19
326307750,123456789,29
326307796,123456789,0
326307906,123456789,29
326307984,123456789,0
326308015,123456789,43
326308031,123456789,0
326308093,123456789,40
326308109,123456789,0
326308140,123456789,19
326308218,123456789,19
326308250,123456789,34
326308296,123456789,0
326308328,123456789,24
326308359,123456789,15
326308406,123456789,0
326308437,123456789,0
326308468,123456789,13
326308515,123456789,1
326308609,123456789,31
326308640,123456789,25
326308687,123456789,0
326308734,123456789,35
326308765,123456789,44
326308812,123456789,20
326308843,123456789,22
326308875,123456789,35
326308937,123456789,18
326308968,123456789,25
326309031,123456789,0
326309078,123456789,0
326309140,123456789,17
326309171,123456789,0
326309218,123456789,13
326309265,123456789,18
326309359,123456789,12
326309406,123456789,0
326309468,123456789,32
326309500,123456789,27
326309546,123456789,-1
326309562,123456789,20
326309609,123456789,0
326309671,123456789,11
326309734,123456789,0
326309765,123456789,13
326309796,123456789,15
326309843,123456789,23
326309875,123456789,18
326309906,123456789,2
326309937,123456789,0
326309968,123456789,42
326310000,123456789,0
326310031,123456789,0
326310078,123456789,0
326310109,123456789,0
326310156,123456789,0
326310187,123456789,0
326310250,123456789,22
326310281,123456789,12
326310312,123456789,0
326310343,123456789,9
326310375,123456789,0
326310406,123456789,0
326310437,123456789,17
326310468,123456789,4
326310500,123456789,33
326310531,123456789,13
326310562,123456789,34
326310703,123456789,26
326310859,123456789,0
326310890,123456789,22
326310921,123456789,13
326310968,123456789,0
326311031,123456789,2
326311062,123456789,21
326311093,123456789,20
326311109,123456789,0
326311140,123456789,-1
326311187,123456789,0
326311203,123456789,35
326311234,123456789,38
326311281,123456789,0
326311312,123456789,12
326311328,123456789,31
326311359,123456789,0
326311390,123456789,13
326311421,123456789,27
326311437,123456789,0
326311468,123456789,19
326311500,123456789,0
326311531,123456789,23
326311562,123456789,10
326311625,123456789,0
326311656,123456789,10
326311671,123456789,9
326311703,123456789,12
326311734,123456789,4
326311781,123456789,16
326311812,123456789,0
326311828,123456789,0
326311890,123456789,39
326311937,123456789,8
326312000,123456789,24
326312031,123456789,28
326312078,123456789,0
326312109,123456789,41
326312140,123456789,35
326312203,123456789,24
326312250,123456789,0
326312281,123456789,-1
326312343,123456789,13
326312375,123456789,39
326312421,123456789,4
326312453,123456789,0
326312468,123456789,25
326312500,123456789,11
326312531,123456789,25
326312562,123456789,0
326312578,123456789,26
326312625,123456789,17
326312640,123456789,31
326312687,123456789,30
326312718,123456789,0
326312765,123456789,36
326312796,123456789,11
326312843,123456789,0
326312859,123456789,46
326312906,123456789,0
326312937,123456789,0
326312984,123456789,0
326313015,123456789,38
326313046,123456789,0
326313078,123456789,24
326313093,123456789,0
326313125,123456789,1
326313156,123456789,11
326313203,123456789,38
326313218,123456789,14
326313265,123456789,30
326313281,123456789,14
326313328,123456789,32
326313375,123456789,11
326313406,123456789,4
326313437,123456789,2
326313468,123456789,25
326313500,123456789,16
326313546,123456789,0
326313593,123456789,0
326313656,123456789,5
326313734,123456789,6
326313781,123456789,21
326313937,123456789,0
326313984,123456789,0
326314031,123456789,0
326314078,123456789,0
326314109,123456789,17
326314140,123456789,0
326314281,123456789,12
326314359,123456789,2
326314437,123456789,33
326314468,123456789,0
326314546,123456789,6
326314609,123456789,-1
326314765,123456789,6
326314812,123456789,0
326314843,123456789,0
326314921,123456789,7
326314953,123456789,11
326314984,123456789,44
326315015,123456789,38
326315046,123456789,21
326315140,123456789,0
326315187,123456789,18
326315281,123456789,23
326315375,123456789,12
326315421,123456789,0
326315546,123456789,0
326315593,123456789,9
326315640,123456789,0
326315687,123456789,0
326315718,123456789,29
326315750,123456789,27
326315796,123456789,2
326315843,123456789,20
326315875,123456789,40
326315906,123456789,28
326315937,123456789,20
326315984,123456789,31
326316046,123456789,19
326316078,123456789,0
326316109,123456789,0
326316156,123456789,13
326316187,123456789,40
326316234,123456789,32
326316265,123456789,37
326316296,123456789,0
326316328,123456789,6
326316421,123456789,15
326316453,123456789,6
326316531,123456789,26
326316562,123456789,6
326316609,123456789,21
326316640,123456789,30
326316671,123456789,-1
326316750,123456789,0
326316796,123456789,0
326316828,123456789,0
326316859,123456789,31
326316906,123456789,36
326316953,123456789,0
326316984,123456789,16
326317031,123456789,1
326317093,123456789,32
326317187,123456789,-1
326317234,123456789,43
326317250,123456789,17
326317281,123456789,41
326317312,123456789,0
326317328,123456789,0
326317375,123456789,-1
326317468,123456789,10
326317546,123456789,41
326317578,123456789,0
326317625,123456789,27
326317671,123456789,19
326317781,123456789,0
326317828,123456789,0
326317859,123456789,15
326317890,123456789,41
326317953,123456789,9
326317984,123456789,28
326318015,123456789,30
326318031,123456789,29
326318140,123456789,13
326318187,123456789,28
326318218,123456789,33
326318265,123456789,-1
326318281,123456789,0
326318312,123456789,0
326318343,123456789,21
326318406,123456789,1
326318453,123456789,17
326318515,123456789,12
326318578,123456789,11
326318687,123456789,0
326318734,123456789,0
326318765,123456789,33
326318859,123456789,12
326318890,123456789,17
326318921,123456789,30
326318984,123456789,16
326319046,123456789,6
326319109,123456789,15
326319187,123456789,10
326319265,123456789,31
326319312,123456789,0
326319343,123456789,0
326319406,123456789,13
326319421,123456789,25
326319453,123456789,41
326319484,123456789,0
326319531,123456789,0
326319593,123456789,17
326319609,123456789,9
326319656,123456789,16
326319687,123456789,0
326319750,123456789,21
326319781,123456789,2
326319843,123456789,0
326319875,123456789,10
326319906,123456789,0
326319984,123456789,30
326320203,123456789,17
326320234,123456789,0
326320281,123456789,0
326320343,123456789,0
326320375,123456789,3
326320468,123456789,9
326320531,123456789,4
326320578,123456789,0
326320640,123456789,30
326320656,123456789,7
326320750,123456789,0
326320781,123456789,0
326320828,123456789,32
326320906,123456789,2
326320921,123456789,38
326320984,123456789,24
326321031,123456789,0
326321093,123456789,26
326321125,123456789,24
326321171,123456789,0
326321203,123456789,49
326321218,123456789,0
326321265,123456789,0
326321312,123456789,0
326321390,123456789,6
326321406,123456789,14
326321468,123456789,21
326321500,123456789,10
326321531,123456789,7
326321546,123456789,21
326321625,123456789,0
326321656,123456789,-1
326321687,123456789,0
326321750,123456789,19
326321781,123456789,0
326321812,123456789,35
326321843,123456789,20
326321875,123456789,15
326321921,123456789,0
326321968,123456789,5
326322046,123456789,39
326322078,123456789,0
326322140,123456789,3
326322187,123456789,0
326322218,123456789,32
326322265,123456789,0
326322328,123456789,14
326322359,123456789,10
326322390,123456789,27
326322437,123456789,28
326322468,123456789,0
326322515,123456789,14
326322562,123456789,0
326322625,123456789,24
326322671,123456789,0
326322703,123456789,18
326322765,123456789,-2
326322796,123456789,30
326322828,123456789,1
326322875,123456789,23
326322921,123456789,21
326322968,123456789,0
326323031,123456789,26
326323109,123456789,10
326323156,123456789,0
326323218,123456789,-1
326323250,123456789,10
326323375,123456789,0
326323421,123456789,23
326323453,123456789,0
326323500,123456789,37
326323546,123456789,0
326323593,123456789,31
326323625,123456789,21
326323687,123456789,7
326323734,123456789,14
326323781,123456789,0
326323843,123456789,36
326323875,123456789,0
326323906,123456789,0
326323921,123456789,0
326324000,123456789,26
326324140,123456789,36
326324171,123456789,11
326324218,123456789,32
326324250,123456789,0
326324328,123456789,34
326324359,123456789,16
326324390,123456789,0
326324500,123456789,3
326324546,123456789,37
326324562,123456789,0
326324593,123456789,32
326324625,123456789,40
326324656,123456789,-1
326324687,123456789,27
326324718,123456789,23
326324781,123456789,-1
326324828,123456789,39
326324859,123456789,15
326324890,123456789,18
326324921,123456789,4
326324984,123456789,11
326325062,123456789,38
326325109,123456789,19
326325140,123456789,36
326325171,123456789,25
326325203,123456789,10
326325234,123456789,11
326325265,123456789,51
326325281,123456789,18
326325328,123456789,0
326325359,123456789,-1
326325406,123456789,4
326325453,123456789,41
326325515,123456789,0
326325546,123456789,0
326325593,123456789,0
326325640,123456789,0
326325671,123456789,7
326325703,123456789,42
326325750,123456789,15
326325781,123456789,-1
326325812,123456789,16
326325859,123456789,36
326325906,123456789,11
326325937,123456789,38
326325968,123456789,10
326326015,123456789,16
326326046,123456789,44
326326093,123456789,2
326326171,123456789,3
326326359,123456789,0
326326406,123456789,18
326326453,123456789,31
326326484,123456789,39
326326500,123456789,5
326326546,123456789,0
326326640,123456789,19
326326671,123456789,18
326326718,123456789,0
326326812,123456789,26
326326859,123456789,9
326326890,123456789,-1
326326937,123456789,0
326326984,123456789,0
326327015,123456789,13
326327031,123456789,0
326327078,123456789,38
326327109,123456789,0
326327125,123456789,0
326327171,123456789,-1
326327234,123456789,29
326327281,123456789,13
326327312,123456789,9
326327375,123456789,7
326327468,123456789,25
326327500,123456789,41
326327531,123456789,0
326327640,123456789,0
326327687,123456789,0
326327734,123456789,40
326327796,123456789,0
326327828,123456789,0
326327953,123456789,-1
326327984,123456789,28
326328031,123456789,-1
326328062,123456789,11
326328109,123456789,0
326328156,123456789,17
326328203,123456789,31
326328218,123456789,30
326328250,123456789,32
326328281,123456789,0
326328328,123456789,0
326328375,123456789,6
326328453,123456789,0
326328500,123456789,15
326328546,123456789,0
326328578,123456789,0
326328609,123456789,11
326328656,123456789,15
326328703,123456789,15
326328781,123456789,43
326328812,123456789,23
326328843,123456789,28
326328921,123456789,0
326329031,123456789,0
326329078,123456789,35
326329156,123456789,6
326329187,123456789,0
326329218,123456789,20
326329250,123456789,25
326329281,123456789,38
326329312,123456789,21
326329343,123456789,23
326329375,123456789,-1
326329421,123456789,6
326329453,123456789,0
326329484,123456789,33
326329515,123456789,0
326329546,123456789,33
326329593,123456789,0
326329703,123456789,0
326329750,123456789,15
326329781,123456789,40
326329828,123456789,32
326329843,123456789,30
326329859,123456789,0
326329937,123456789,20
326329968,123456789,0
326330015,123456789,0
326330078,123456789,12
326330109,123456789,0
326330156,123456789,0
326330218,123456789,6
326330250,123456789,0
326330312,123456789,0
326330343,123456789,18
326330375,123456789,18
326330421,123456789,0
326330500,123456789,38
326330546,123456789,16
326330578,123456789,0
326330609,123456789,25
326330640,123456789,0
326330687,123456789,-1
326330750,123456789,41
326330781,123456789,4
326330828,123456789,0
326330843,123456789,34
326330875,123456789,0
326330937,123456789,-1
326330968,123456789,10
326331031,123456789,0
326331078,123456789,0
326331109,123456789,35
326331156,123456789,19
326331171,123456789,-1
326331218,123456789,29
326331250,123456789,0
326331281,123456789,29
326331312,123456789,43
326331343,123456789,48
326331359,123456789,23
326331468,123456789,5
326331515,123456789,19
326331546,123456789,14
326331578,123456789,12
326331625,123456789,28
326331671,123456789,0
326331718,123456789,0
326331750,123456789,52
326331765,123456789,36
326331812,123456789,40
326331859,123456789,-1
326331890,123456789,24
326331921,123456789,0
326331953,123456789,26
326331984,123456789,27
326332031,123456789,0
326332078,123456789,0
326332125,123456789,12
326332156,123456789,0
326332218,123456789,13
326332265,123456789,0
326332281,123456789,39
326332359,123456789,19
326332390,123456789,4
326332437,123456789,7
326332453,123456789,0
326332500,123456789,0
326332531,123456789,24
326332593,123456789,0
326332609,123456789,12
326332671,123456789,15
326332703,123456789,4
326332765,123456789,29
326332796,123456789,26
326332859,123456789,39
326332890,123456789,20
326333015,123456789,0
326333046,123456789,9
326333062,123456789,0
326333093,123456789,30
326333125,123456789,0
326333187,123456789,31
326333218,123456789,41
326333250,123456789,0
326333265,123456789,27
326333328,123456789,34
326333359,123456789,30
326333390,123456789,18
326333421,123456789,13
326333468,123456789,23
326333500,123456789,24
326333531,123456789,0
326333562,123456789,0
326333593,123456789,15
326333609,123456789,4
326333687,123456789,4
326333734,123456789,0
326333765,123456789,11
326333843,123456789,31
326333906,123456789,0
326333968,123456789,0
326334031,123456789,23
326334078,123456789,-1
326334125,123456789,1
326334203,123456789,0
326334265,123456789,15
326334312,123456789,11
326334375,123456789,-1
326334390,123456789,-1
326334421,123456789,13
326334453,123456789,34
326334484,123456789,15
326334531,123456789,0
326334562,123456789,26
326334625,123456789,42
326334640,123456789,0
326334687,123456789,0
326334718,123456789,12
326334765,123456789,0
326334796,123456789,42
326334812,123456789,15
326334843,123456789,13
326334890,123456789,33
326334921,123456789,27
326334968,123456789,0
326335062,123456789,0
326335109,123456789,20
326335140,123456789,28
326335156,123456789,25
326335203,123456789,25
326335234,123456789,17
326335281,123456789,0
326335328,123456789,34
326335359,123456789,0
326335390,123456789,16
326335437,123456789,0
326335453,123456789,32
326335500,123456789,31
326335515,123456789,0
326335578,123456789,0
326335765,123456789,23
326335843,123456789,16
326335984,123456789,15
326336078,123456789,25
326336125,123456789,0
326336156,123456789,31
326336187,123456789,0
326336250,123456789,0
326336281,123456789,29
326336312,123456789,16
326336359,123456789,42
326336375,123456789,0
326336421,123456789,34
326336468,123456789,38
326336546,123456789,0
326336593,123456789,0
326336640,123456789,0
326336687,123456789,27
326336718,123456789,22
326336765,123456789,0
326336796,123456789,0
326336843,123456789,44
326336906,123456789,13
326336968,123456789,33
326336984,123456789,19
326337015,123456789,20
326337093,123456789,13
326337125,123456789,8
326337156,123456789,0
326337187,123456789,0
326337203,123456789,8
326337250,123456789,8
326337281,123456789,0
326337359,123456789,9
326337390,123456789,0
326337468,123456789,0
326337562,123456789,45
326337578,123456789,0
326337656,123456789,1
326337734,123456789,11
326337765,123456789,0
326337796,123456789,14
326337859,123456789,37
326337875,123456789,0
326337921,123456789,0
326337953,123456789,0
326337984,123456789,9
326338015,123456789,0
326338093,123456789,21
326338125,123456789,30
326338171,123456789,29
326338203,123456789,0
326338250,123456789,0
326338296,123456789,42
326338328,123456789,0
326338359,123456789,0
326338406,123456789,39
326338437,123456789,31
326338515,123456789,36
326338546,123456789,22
326338609,123456789,25
326338656,123456789,4
326338703,123456789,12
326338781,123456789,0
326338843,123456789,12
326338890,123456789,1
326338968,123456789,0
326339031,123456789,22
326339062,123456789,0
326339078,123456789,24
326339125,123456789,5
326339156,123456789,0
326339187,123456789,7
326339265,123456789,26
326339312,123456789,0
326339343,123456789,1
326339375,123456789,10
326339453,123456789,26
326339515,123456789,0
326339546,123456789,12
326339593,123456789,0
326339625,123456789,21
326339671,123456789,16
326339765,123456789,22
326339796,123456789,0
326339843,123456789,12
326339921,123456789,19
326339953,123456789,35
326340015,123456789,18
326340046,123456789,-1
326340109,123456789,12
326340140,123456789,23
326340187,123456789,25
326340218,123456789,35
326340250,123456789,0
326340281,123456789,9
326340328,123456789,25
326340359,123456789,24
326340453,123456789,30
326340468,123456789,0
326340578,123456789,0
326340625,123456789,13
326340656,123456789,31
326340703,123456789,20
326340750,123456789,31
326340781,123456789,0
326340828,123456789,1
326340859,123456789,40
326340906,123456789,0
326340953,123456789,30
326341000,123456789,0
326341046,123456789,21
326341156,123456789,40
326341171,123456789,24
326341203,123456789,29
326341234,123456789,31
326341265,123456789,0
326341296,123456789,11
326341312,123456789,0
326341359,123456789,30
326341390,123456789,0
326341437,123456789,4
326341468,123456789,11
326341531,123456789,0
326341562,123456789,14
326341593,123456789,0
326341625,123456789,33
326341671,123456789,0
326341687,123456789,17
326341718,123456789,15
326341750,123456789,9
326341781,123456789,33
326341828,123456789,34
326341859,123456789,0
326341890,123456789,9
326341937,123456789,0
326341984,123456789,12
326342015,123456789,37
326342031,123456789,26
326342078,123456789,0
326342093,123456789,21
326342187,123456789,27
326342218,123456789,-1
326342265,123456789,4
326342328,123456789,0
326342375,123456789,7
326342421,123456789,0
326342484,123456789,24
326342546,123456789,10
326342593,123456789,29
326342750,123456789,31
326342796,123456789,24
326342890,123456789,37
326342921,123456789,15
326342937,123456789,0
326342984,123456789,0
326343015,123456789,17
326343046,123456789,2
326343078,123456789,0
326343140,123456789,0
326343171,123456789,0
326343234,123456789,21
326343296,123456789,0
326343328,123456789,36
326343343,123456789,0
326343406,123456789,0
326343437,123456789,6
326343468,123456789,27
326343500,123456789,0
326343546,123456789,13
326343578,123456789,25
326343625,123456789,0
326343656,123456789,38
326343703,123456789,2
326343750,123456789,9
326343781,123456789,48
326343812,123456789,0
326343859,123456789,11
326343890,123456789,26
326343921,123456789,10
326343968,123456789,25
326344000,123456789,14
326344046,123456789,9
326344093,123456789,40
326344140,123456789,7
326344171,123456789,34
326344203,123456789,31
326344234,123456789,19
326344265,123456789,0
326344296,123456789,0
326344359,123456789,-1
326344421,123456789,31
326344453,123456789,0
326344500,123456789,0
326344546,123456789,18
326344593,123456789,3
326344640,123456789,9
326344687,123456789,30
326344734,123456789,24
326344765,123456789,0
326344828,123456789,23
326344859,123456789,44
326344890,123456789,0
326344937,123456789,0
326345015,123456789,0
326345062,123456789,26
326345109,123456789,43
326345187,123456789,0
326345234,123456789,7
326345312,123456789,0
326345390,123456789,53
326345406,123456789,0
326345484,123456789,0
326345531,123456789,11
326345593,123456789,0
326345625,123456789,-1
326345671,123456789,31
326345703,123456789,0
326345718,123456789,0
326345781,123456789,24
326345812,123456789,30
326345875,123456789,22
326345921,123456789,0
326345984,123456789,25
326346015,123456789,0
326346078,123456789,0
326346125,123456789,23
326346187,123456789,22
326346250,123456789,0
326346296,123456789,17
326346343,123456789,0
326346390,123456789,0
326346437,123456789,12
326346484,123456789,0
326346546,123456789,0
326346625,123456789,24
326346656,123456789,7
326346718,123456789,0
326346765,123456789,0
326346796,123456789,0
326346937,123456789,34
326346984,123456789,0
326347031,123456789,0
326347062,123456789,36
326347093,123456789,0
326347140,123456789,19
326347171,123456789,0
326347218,123456789,0
326347234,123456789,0
326347265,123456789,0
326347296,123456789,0
326347375,123456789,0
326347406,123456789,4
326347437,123456789,14
326347484,123456789,0
326347546,123456789,35
326347562,123456789,28
326347593,123456789,3
326347671,123456789,-1
326347734,123456789,35
326347750,123456789,22
326347796,123456789,33
326347828,123456789,6
326347890,123456789,30
326347937,123456789,0
326347968,123456789,37
326348000,123456789,13
326348046,123456789,32
326348062,123456789,22
326348109,123456789,2
326348171,123456789,0
326348203,123456789,25
326348265,123456789,0
326348390,123456789,0
326348484,123456789,0
326348500,123456789,39
326348546,123456789,13
326348593,123456789,18
326348625,123456789,14
326348656,123456789,0
326348796,123456789,24
326348859,123456789,0
326348906,123456789,9
326348937,123456789,0
326348968,123456789,14
326349078,123456789,0
326349109,123456789,21
326349140,123456789,19
326349187,123456789,42
326349203,123456789,14
326349234,123456789,0
326349281,123456789,17
326349312,123456789,0
326349375,123456789,6
326349421,123456789,21
326349453,123456789,6
326349515,123456789,38
326349531,123456789,12
326349593,123456789,17
326349625,123456789,39
326349687,123456789,24
326349703,123456789,20
326349750,123456789,0
326349796,123456789,18
326349843,123456789,0
326349890,123456789,0
326349906,123456789,15
326349953,123456789,0
326349984,123456789,0
326350015,123456789,20
326350125,123456789,0
326350156,123456789,0
326350203,123456789,-1
326350343,123456789,36
326350390,123456789,17
326350437,123456789,0
326350453,123456789,7
326350500,123456789,33
326350593,123456789,20
326350625,123456789,27
326350656,123456789,46
326350687,123456789,0
326350750,123456789,0
326350781,123456789,0
326350906,123456789,30
326350968,123456789,0
326351000,123456789,0
326351031,123456789,20
326351078,123456789,0
326351109,123456789,37
326351125,123456789,33
326351203,123456789,17
326351328,123456789,0
326351359,123456789,0
326351390,123456789,0
326351437,123456789,0
326351468,123456789,0
326351500,123456789,17
326351546,123456789,7
326351562,123456789,0
326351609,123456789,26
326351640,123456789,25
326351703,123456789,0
326351734,123456789,26
326351765,123456789,5
326351843,123456789,0
326351890,123456789,0
326351968,123456789,0
326352015,123456789,22
326352062,123456789,0
326352093,123456789,46
326352109,123456789,8
326352187,123456789,0
326352218,123456789,2
326352234,123456789,39
326352281,123456789,0
326352296,123456789,0
326352375,123456789,9
326352390,123456789,26
326352453,123456789,0
326352484,123456789,11
326352546,123456789,0
326352593,123456789,0
326352671,123456789,0
326352718,123456789,9
326352750,123456789,39
326352781,123456789,32
326352859,123456789,23
326352906,123456789,24
326352984,123456789,0
326353015,123456789,38
326353046,123456789,29
326353078,123456789,0
326353156,123456789,0
326353218,123456789,23
326353250,123456789,36
326353265,123456789,0
326353328,123456789,0
326353406,123456789,45
326353437,123456789,27
326353484,123456789,19
326353515,123456789,0
326353562,123456789,21
326353609,123456789,13
326353640,123456789,13
326353687,123456789,29
326353718,123456789,27
326353765,123456789,-1
326353812,123456789,22
326353843,123456789,0
326354000,123456789,28
326354031,123456789,17
326354093,123456789,28
326354234,123456789,1
326354281,123456789,30
326354312,123456789,41
326354328,123456789,22
326354390,123456789,0
326354421,123456789,0
326354453,123456789,23
326354562,123456789,28
326354609,123456789,39
326354640,123456789,27
326354671,123456789,0
326354796,123456789,0
326354843,123456789,19
326354875,123456789,0
326354921,123456789,0
326355015,123456789,0
326355046,123456789,23
326355156,123456789,8
326355187,123456789,0
326355312,123456789,16
326355343,123456789,15
326355421,123456789,0
326355453,123456789,0
326355515,123456789,33
326355531,123456789,23
326355562,123456789,34
326355593,123456789,4
326355640,123456789,37
326355671,123456789,8
326355703,123456789,0
326355828,123456789,13
326355937,123456789,19
326356000,123456789,27
326356031,123456789,28
326356046,123456789,17
326356093,123456789,0
326356125,123456789,0
326356218,123456789,8
326356250,123456789,36
326356296,123456789,0
326356343,123456789,1
326356390,123456789,10
326356437,123456789,9
326356468,123456789,42
326356500,123456789,7
326356531,123456789,0
326356609,123456789,36
326356656,123456789,30
326356703,123456789,25
326356734,123456789,0
326356796,123456789,0
326356875,123456789,9
326356953,123456789,17
326357046,123456789,33
326357078,123456789,14
326357125,123456789,0
326357171,123456789,0
326357234,123456789,15
326357328,123456789,0
326357437,123456789,42
326357484,123456789,19
326357546,123456789,25
326357593,123456789,15
326357671,123456789,30
326357703,123456789,13
326357734,123456789,33
326357781,123456789,10
326357875,123456789,6
326357937,123456789,21
326357968,123456789,0
326358031,123456789,20
326358109,123456789,12
326358140,123456789,0
326358171,123456789,35
326358203,123456789,15
326358265,123456789,0
326358312,123456789,27
326358343,123456789,0
326358390,123456789,0
326358437,123456789,42
326358453,123456789,32
326358484,123456789,10
326358531,123456789,30
326358562,123456789,0
326358593,123456789,0
326358625,123456789,0
326358671,123456789,0
326358718,123456789,39
326358750,123456789,16
326358796,123456789,0
326358828,123456789,0
326358859,123456789,0
326358906,123456789,23
326358953,123456789,0
326359015,123456789,0
326359062,123456789,2
326359343,123456789,25
326359375,123456789,0
326359421,123456789,24
326359453,123456789,0
326359531,123456789,27
326359593,123456789,30
326359656,123456789,11
326359687,123456789,42
326359734,123456789,38
326359781,123456789,0
326359828,123456789,3
326359859,123456789,49
326359875,123456789,0
326359953,123456789,5
326360046,123456789,19
326360093,123456789,0
326360140,123456789,33
326360187,123456789,10
326360265,123456789,31
326360328,123456789,53
326360359,123456789,5
326360390,123456789,32
326360421,123456789,36
326360468,123456789,19
326360546,123456789,0
326360593,123456789,21
326360625,123456789,20
326360671,123456789,0
326360718,123456789,45
