seed,strategy,remain mycol tiles
339638687,123546879,28
339638734,123546879,28
339638765,123546879,32
339638781,123546879,26
339638812,123546879,7
339638906,123546879,2
339638953,123546879,33
339638984,123546879,18
339639000,123546879,31
339639015,123546879,0
339639031,123546879,-1
339639093,123546879,23
339639140,123546879,35
339639156,123546879,0
339639203,123546879,21
339639218,123546879,13
339639281,123546879,11
339639328,123546879,31
339639359,123546879,0
339639406,123546879,0
339639437,123546879,6
339639484,123546879,0
339639515,123546879,8
339639546,123546879,1
339639640,123546879,1
339639703,123546879,32
339639734,123546879,17
339639765,123546879,21
339639796,123546879,14
339639828,123546879,14
339639859,123546879,36
339639875,123546879,35
339639953,123546879,32
339639984,123546879,11
339640015,123546879,0
339640046,123546879,28
339640093,123546879,3
339640140,123546879,0
339640171,123546879,21
339640203,123546879,14
339640250,123546879,28
339640265,123546879,27
339640281,123546879,17
339640328,123546879,31
339640375,123546879,18
339640421,123546879,40
339640437,123546879,1
339640484,123546879,0
339640515,123546879,12
339640578,123546879,29
339640593,123546879,16
339640640,123546879,21
339640671,123546879,31
339640687,123546879,14
339640750,123546879,37
339640781,123546879,5
1572887,123456879,0
339699875,123456879,20
339699906,123456879,0
339699937,123456879,5
339700000,123456879,0
339700046,123456879,3
339700093,123456879,0
339700125,123456879,0
339700156,123456879,15
339700171,123456879,23
339700218,123456879,26
339700281,123456879,10
339700375,123456879,25
339700421,123456879,8
339700468,123456879,0
339700515,123456879,39
339700593,123456879,19
339700640,123456879,37
339700671,123456879,15
339700765,123456879,28
339700796,123456879,36
339700812,123456879,36
339700843,123456879,7
339700890,123456879,19
339700921,123456879,23
339700953,123456879,8
339701000,123456879,25
339701015,123456879,0
339701046,123456879,40
339701093,123456879,20
339701125,123456879,13
339701437,123456879,23
339701468,123456879,8
339701515,123456879,11
339701546,123456879,0
339701578,123456879,29
339701609,123456879,0
339701640,123456879,0
339701671,123456879,0
339701734,123456879,9
339701781,123456879,29
339701812,123456879,29
339701859,123456879,10
339701890,123456879,0
339701921,123456879,5
339701953,123456879,37
339701984,123456879,23
339702015,123456879,32
339702046,123456879,23
339702078,123456879,39
339702125,123456879,10
339702187,123456879,28
339702234,123456879,0
339702281,123456879,12
339702296,123456879,21
339702343,123456879,0
339702437,123456879,33
339702468,123456879,0
339702500,123456879,40
339702515,123456879,0
339702562,123456879,21
339702609,123456879,23
339702656,123456879,0
339702718,123456879,43
339702750,123456879,38
339702765,123456879,4
339702828,123456879,0
339702875,123456879,0
339702906,123456879,12
339702937,123456879,0
339702968,123456879,41
339703000,123456879,13
339703046,123456879,0
339703093,123456879,11
339703125,123456879,12
339703156,123456879,0
339703187,123456879,29
339703218,123456879,5
339703250,123456879,0
339703281,123456879,35
339703328,123456879,19
339703375,123456879,32
339703406,123456879,0
339703437,123456879,33
339703468,123456879,25
339703500,123456879,6
339703515,123456879,15
339703531,123456879,0
339703562,123456879,0
339703593,123456879,8
339703625,123456879,44
339703656,123456879,19
339703796,123456879,8
339703843,123456879,21
339703875,123456879,28
339703906,123456879,35
339703937,123456879,36
339703984,123456879,-1
339704000,123456879,27
339704015,123456879,23
339704062,123456879,28
339704109,123456879,21
339704171,123456879,31
339704203,123456879,36
339704218,123456879,18
339704265,123456879,33
339704296,123456879,29
339704312,123456879,43
339704328,123456879,35
339704359,123456879,23
339704390,123456879,11
339704437,123456879,36
339704468,123456879,42
339704500,123456879,8
339704531,123456879,0
339704593,123456879,31
339704625,123456879,2
339704687,123456879,9
339704750,123456879,2
339704781,123456879,29
339704828,123456879,0
339704859,123456879,9
339704890,123456879,39
339704906,123456879,0
339704937,123456879,7
339704968,123456879,19
339705000,123456879,7
339705093,123456879,16
339705109,123456879,3
339705156,123456879,-1
339705187,123456879,31
339705203,123456879,21
339705250,123456879,10
339705265,123456879,25
339705312,123456879,-1
339705343,123456879,33
339705359,123456879,17
339705390,123456879,16
339705453,123456879,6
339705500,123456879,26
339705546,123456879,23
339705593,123456879,15
339705671,123456879,15
339705718,123456879,23
339705750,123456879,15
339705781,123456879,0
339705828,123456879,48
339705859,123456879,10
339705890,123456879,21
339705921,123456879,21
339705968,123456879,40
339705984,123456879,29
339706031,123456879,5
339706062,123456879,45
339706078,123456879,23
339706109,123456879,25
339706140,123456879,24
339706156,123456879,27
339706171,123456879,30
339706203,123456879,19
339706250,123456879,7
339706296,123456879,7
339706531,123456879,2
339706578,123456879,30
339706609,123456879,34
339706625,123456879,7
339706656,123456879,0
339706703,123456879,12
339706750,123456879,34
339706781,123456879,46
339706796,123456879,36
339706828,123456879,47
339706859,123456879,3
339706890,123456879,-1
339706953,123456879,6
339707000,123456879,32
339707046,123456879,8
339707062,123456879,0
339707078,123456879,22
339707109,123456879,30
339707140,123456879,20
339707156,123456879,18
339707187,123456879,0
339707250,123456879,31
339707281,123456879,7
339707296,123456879,6
339707343,123456879,21
339707390,123456879,51
339707406,123456879,18
339707437,123456879,10
339707468,123456879,5
339707500,123456879,0
339707546,123456879,0
339707578,123456879,32
339707625,123456879,18
339707671,123456879,11
339707718,123456879,0
339707750,123456879,18
339707781,123456879,1
339707812,123456879,19
339707890,123456879,0
339707921,123456879,16
339708109,123456879,16
339708156,123456879,28
339708203,123456879,9
339708234,123456879,0
339708281,123456879,11
339708359,123456879,19
339708406,123456879,39
339708437,123456879,0
339708484,123456879,30
339708515,123456879,26
339708531,123456879,0
339708609,123456879,11
339708687,123456879,0
339708718,123456879,13
339708765,123456879,31
339708781,123456879,17
339708812,123456879,8
339708875,123456879,0
339708906,123456879,0
339709203,123456879,27
339709234,123456879,41
339709250,123456879,0
339709359,123456879,0
339709390,123456879,22
339709421,123456879,0
339709453,123456879,17
339709500,123456879,30
339709531,123456879,16
339709562,123456879,10
339709593,123456879,0
339709640,123456879,19
339709796,123456879,36
339709828,123456879,28
339709843,123456879,27
339709890,123456879,0
339709921,123456879,2
339709968,123456879,0
339710015,123456879,38
339710015,123456879,6
339710062,123456879,9
339710093,123456879,-1
339710125,123456879,11
339710156,123456879,34
339710203,123456879,17
339710234,123456879,0
339710281,123456879,39
339710296,123456879,8
339710328,123456879,10
339710390,123456879,0
339710421,123456879,28
339710468,123456879,38
339710484,123456879,21
339710515,123456879,28
339710531,123456879,0
339710562,123456879,26
339710609,123456879,18
339710656,123456879,23
339710703,123456879,22
339710718,123456879,45
339710750,123456879,-1
339710812,123456879,28
339710859,123456879,40
339710890,123456879,0
339710937,123456879,20
339710968,123456879,19
339711015,123456879,0
339711062,123456879,0
339711171,123456879,23
339711187,123456879,38
339711218,123456879,22
339711234,123456879,20
339711296,123456879,28
339711390,123456879,17
339711437,123456879,16
339711500,123456879,17
339711546,123456879,24
339711578,123456879,0
339711625,123456879,0
339711671,123456879,0
339711718,123456879,4
339711750,123456879,9
339711812,123456879,0
339711859,123456879,20
339711890,123456879,9
339711921,123456879,33
339711968,123456879,25
339712000,123456879,28
339712031,123456879,5
339712093,123456879,20
339712125,123456879,17
339712171,123456879,2
339712234,123456879,30
339712296,123456879,0
339712343,123456879,22
339712375,123456879,41
339712390,123456879,35
339712421,123456879,32
339712468,123456879,28
339712500,123456879,28
339712546,123456879,18
339712578,123456879,42
339712593,123456879,28
339712625,123456879,0
339712703,123456879,19
339712734,123456879,0
339712781,123456879,16
339712812,123456879,27
339712859,123456879,47
339712875,123456879,42
339712906,123456879,36
339712937,123456879,28
339712984,123456879,-1
339713031,123456879,10
339713062,123456879,34
339713078,123456879,30
339713109,123456879,6
339713140,123456879,3
339713203,123456879,0
339713234,123456879,24
339713281,123456879,48
339713281,123456879,48
339713312,123456879,13
339713343,123456879,0
339713390,123456879,40
339713421,123456879,35
339713468,123456879,1
339713484,123456879,11
339713578,123456879,23
339713625,123456879,44
339713671,123456879,21
339713687,123456879,22
339713843,123456879,40
339713875,123456879,0
339713953,123456879,20
339714015,123456879,36
339714015,123456879,31
339714062,123456879,0
339714125,123456879,12
339714203,123456879,18
339714234,123456879,1
339714265,123456879,0
339714312,123456879,26
339714328,123456879,12
339714375,123456879,6
339714453,123456879,7
339714484,123456879,29
339714515,123456879,23
339714546,123456879,14
339714593,123456879,20
339714671,123456879,0
339714703,123456879,23
339714718,123456879,0
339714750,123456879,23
339714781,123456879,13
339714812,123456879,0
339714859,123456879,0
339714890,123456879,9
339714968,123456879,13
339715062,123456879,21
339715093,123456879,52
339715140,123456879,40
339715171,123456879,7
339715203,123456879,38
339715265,123456879,35
339715281,123456879,5
339715343,123456879,0
339715375,123456879,22
339715406,123456879,0
339715437,123456879,11
339715468,123456879,0
339715531,123456879,39
339715546,123456879,8
339715578,123456879,8
339715609,123456879,40
339715640,123456879,27
339715671,123456879,24
339715781,123456879,23
339715796,123456879,25
339715812,123456879,21
339715859,123456879,17
339715875,123456879,20
339715906,123456879,16
339715937,123456879,17
339715968,123456879,25
339716000,123456879,34
339716031,123456879,34
339716062,123456879,23
339716093,123456879,2
339716125,123456879,23
339716140,123456879,33
339716171,123456879,51
339716171,123456879,14
339716250,123456879,-1
339716281,123456879,8
339716312,123456879,22
339716328,123456879,0
339716390,123456879,21
339716437,123456879,14
339716468,123456879,32
339716500,123456879,21
339716531,123456879,26
339716562,123456879,16
339716609,123456879,44
339716640,123456879,32
339716671,123456879,14
339716703,123456879,0
339716750,123456879,39
339716781,123456879,32
339716812,123456879,18
339716859,123456879,31
339716875,123456879,0
339716921,123456879,14
339716937,123456879,0
339716984,123456879,25
339717000,123456879,6
339717093,123456879,13
339717140,123456879,34
339717171,123456879,20
339717203,123456879,1
339717250,123456879,14
339717312,123456879,14
339717328,123456879,20
339717406,123456879,25
339717437,123456879,24
339717453,123456879,12
339717484,123456879,20
339717531,123456879,29
339717562,123456879,40
339717609,123456879,24
339717640,123456879,28
339717703,123456879,34
339717750,123456879,0
339717781,123456879,28
339717828,123456879,27
339717859,123456879,0
339717890,123456879,29
339717921,123456879,12
339717953,123456879,13
339718000,123456879,30
339718031,123456879,23
339718062,123456879,15
339718093,123456879,38
339718125,123456879,9
339718156,123456879,41
339718218,123456879,28
339718250,123456879,34
339718281,123456879,18
339718312,123456879,25
339718359,123456879,18
339718406,123456879,12
339718421,123456879,24
339718468,123456879,19
339718500,123456879,0
339718546,123456879,15
339718578,123456879,17
339718609,123456879,12
339718640,123456879,27
339718671,123456879,10
339718703,123456879,0
339718750,123456879,30
339718781,123456879,35
339718812,123456879,33
339718843,123456879,17
339718875,123456879,0
339718921,123456879,22
339718953,123456879,36
339718984,123456879,2
339719015,123456879,13
339719046,123456879,0
339719078,123456879,36
339719078,123456879,26
339719125,123456879,36
339719156,123456879,45
339719187,123456879,36
339719218,123456879,12
339719250,123456879,24
339719265,123456879,17
339719296,123456879,0
339719343,123456879,24
339719390,123456879,0
339719421,123456879,31
339719468,123456879,0
339719500,123456879,27
339719546,123456879,0
339719578,123456879,1
339719625,123456879,38
339719671,123456879,14
339719703,123456879,24
339719750,123456879,20
339719781,123456879,10
339719828,123456879,0
339719843,123456879,0
339719875,123456879,10
339719921,123456879,32
339719984,123456879,23
339720015,123456879,1
339720046,123456879,18
339720093,123456879,0
339720125,123456879,0
339720140,123456879,0
339720156,123456879,22
339720187,123456879,25
339720234,123456879,36
339720265,123456879,0
339720296,123456879,30
339720359,123456879,26
339720375,123456879,29
339720421,123456879,0
339720468,123456879,21
339720515,123456879,48
339720546,123456879,18
339720593,123456879,24
339720625,123456879,16
339720703,123456879,1
339720734,123456879,3
339720781,123456879,11
339720921,123456879,0
339720937,123456879,41
339720984,123456879,16
339721031,123456879,0
339721078,123456879,0
339721125,123456879,0
339721171,123456879,26
339721218,123456879,37
339721250,123456879,1
339721265,123456879,10
339721296,123456879,31
339721328,123456879,21
339721375,123456879,30
339721406,123456879,8
339721453,123456879,42
339721484,123456879,16
339721546,123456879,43
339721546,123456879,40
339721578,123456879,1
339721625,123456879,11
339721671,123456879,24
339721718,123456879,6
339721750,123456879,24
339721781,123456879,4
339721812,123456879,24
339721859,123456879,0
339721921,123456879,37
339721953,123456879,3
339721984,123456879,0
339722015,123456879,7
339722046,123456879,23
339722093,123456879,0
339722140,123456879,16
339722156,123456879,26
339722234,123456879,4
339722281,123456879,0
339722312,123456879,41
339722343,123456879,6
339722359,123456879,18
339722375,123456879,26
339722421,123456879,45
339722453,123456879,0
339722484,123456879,16
339722515,123456879,27
339722593,123456879,30
339722640,123456879,6
339722671,123456879,24
339722703,123456879,1
339722812,123456879,22
339722859,123456879,0
339722906,123456879,26
339722953,123456879,28
339722984,123456879,0
339723062,123456879,0
339723078,123456879,11
339723171,123456879,17
339723187,123456879,24
339723203,123456879,36
339723234,123456879,23
339723265,123456879,14
339723296,123456879,7
339723343,123456879,19
339723375,123456879,23
339723406,123456879,42
339723453,123456879,0
339723515,123456879,44
339723546,123456879,47
339723562,123456879,18
339723625,123456879,14
339723656,123456879,22
339723703,123456879,2
339723765,123456879,0
339723812,123456879,27
339723859,123456879,0
339723968,123456879,20
339724015,123456879,0
339724046,123456879,24
339724140,123456879,29
339724187,123456879,8
339724218,123456879,16
339724265,123456879,12
339724343,123456879,0
339724375,123456879,39
339724421,123456879,39
339724437,123456879,21
339724500,123456879,25
339724531,123456879,0
339724562,123456879,14
339724656,123456879,33
339724687,123456879,31
339724750,123456879,19
339724781,123456879,1
339724843,123456879,30
339724875,123456879,19
339724921,123456879,42
339724937,123456879,25
339724984,123456879,10
339725015,123456879,33
339725046,123456879,13
339725125,123456879,16
339725171,123456879,0
339725218,123456879,19
339725281,123456879,29
339725328,123456879,6
339725343,123456879,17
339725406,123456879,0
339725484,123456879,0
339725515,123456879,19
339725546,123456879,29
339725562,123456879,30
339725593,123456879,25
339725625,123456879,14
339725671,123456879,16
339725703,123456879,10
339725750,123456879,14
339725796,123456879,14
339725859,123456879,40
339725890,123456879,3
339725984,123456879,12
339726015,123456879,20
339726062,123456879,36
339726093,123456879,32
339726125,123456879,4
339726156,123456879,28
339726187,123456879,23
339726234,123456879,17
339726265,123456879,30
339726296,123456879,22
339726328,123456879,0
339726390,123456879,7
339726437,123456879,12
339726484,123456879,26
339726515,123456879,11
339726562,123456879,15
339726640,123456879,35
339726656,123456879,29
339726703,123456879,25
339726734,123456879,15
339726750,123456879,0
339726781,123456879,0
339726875,123456879,29
339726906,123456879,0
339726937,123456879,28
339726968,123456879,17
339727000,123456879,28
339727062,123456879,24
339727125,123456879,-1
339727171,123456879,0
339727234,123456879,0
339727250,123456879,37
339727296,123456879,13
339727343,123456879,0
339727375,123456879,20
339727562,123456879,31
339727593,123456879,35
339727640,123456879,23
339727718,123456879,24
339727750,123456879,41
339727750,123456879,41
339727781,123456879,24
339727812,123456879,0
339727875,123456879,21
339727906,123456879,12
1572887,123456879,0
339823671,123456879,0
339823734,123456879,10
339823765,123456879,0
339823796,123456879,13
339823828,123456879,3
339823890,123456879,1
339823937,123456879,28
339824046,123456879,15
339824093,123456879,39
339824125,123456879,31
339824203,123456879,14
339824218,123456879,36
339824250,123456879,34
339824265,123456879,26
339824296,123456879,0
339824328,123456879,12
339824375,123456879,34
339824390,123456879,28
339824437,123456879,30
339824468,123456879,32
339824500,123456879,0
339824515,123456879,43
339824531,123456879,37
339824562,123456879,25
339824578,123456879,31
339824625,123456879,0
339824640,123456879,31
339824671,123456879,31
339824687,123456879,9
339824718,123456879,35
339824765,123456879,35
339824781,123456879,36
339824812,123456879,0
339824859,123456879,30
339824875,123456879,12
339824937,123456879,25
339824968,123456879,0
339825031,123456879,5
339825078,123456879,5
339825093,123456879,23
339825125,123456879,39
339825171,123456879,34
339825187,123456879,36
339825203,123456879,26
339825281,123456879,17
339825328,123456879,38
339825343,123456879,3
339825390,123456879,30
339825421,123456879,0
339825500,123456879,21
339825531,123456879,22
339825562,123456879,14
339825687,123456879,32
339825765,123456879,7
339825781,123456879,16
339825812,123456879,-1
339825859,123456879,10
339825906,123456879,0
339825984,123456879,29
339826015,123456879,34
339826046,123456879,0
339826078,123456879,20
339826140,123456879,0
339826234,123456879,27
339826281,123456879,12
339826312,123456879,26
339826343,123456879,17
339826359,123456879,35
339826390,123456879,36
339826437,123456879,38
339826468,123456879,26
339826515,123456879,39
339826546,123456879,5
339826656,123456879,13
339826703,123456879,28
339826750,123456879,24
339826828,123456879,0
339826984,123456879,7
339827046,123456879,10
339827062,123456879,0
339827093,123456879,0
339827125,123456879,34
339827140,123456879,22
339827171,123456879,23
339827218,123456879,0
339827265,123456879,15
339827296,123456879,0
339827328,123456879,25
339827343,123456879,17
339827375,123456879,14
339827390,123456879,31
339827421,123456879,0
339827453,123456879,14
339827500,123456879,0
339827531,123456879,14
339827671,123456879,0
339827703,123456879,7
339827750,123456879,22
339827765,123456879,0
339827781,123456879,0
339827812,123456879,0
339827843,123456879,6
339827875,123456879,14
339827921,123456879,4
339827937,123456879,24
339827968,123456879,9
339828015,123456879,0
339828062,123456879,46
339828078,123456879,40
339828093,123456879,0
339828140,123456879,30
339828171,123456879,-1
339828218,123456879,32
339828265,123456879,26
339828296,123456879,18
339828328,123456879,25
339828343,123456879,13
339828375,123456879,32
339828406,123456879,8
339828468,123456879,9
339828562,123456879,6
339828609,123456879,1
339828640,123456879,38
339828671,123456879,5
339828687,123456879,26
339828718,123456879,19
339828765,123456879,18
339828796,123456879,38
339828843,123456879,0
339828859,123456879,19
339828906,123456879,8
339828937,123456879,34
339829000,123456879,17
339829015,123456879,14
339829093,123456879,52
339829093,123456879,0
339829156,123456879,25
339829187,123456879,34
339829250,123456879,11
339829281,123456879,4
339829375,123456879,37
339829406,123456879,15
339829437,123456879,35
339829453,123456879,29
339829484,123456879,7
339829546,123456879,17
339829593,123456879,16
339829609,123456879,32
339829671,123456879,15
339829687,123456879,34
339829734,123456879,20
339829765,123456879,16
339829796,123456879,10
339829843,123456879,0
339829890,123456879,29
339829921,123456879,17
339829953,123456879,16
339829984,123456879,24
339830000,123456879,18
339830015,123456879,36
339830031,123456879,21
339830062,123456879,20
339830093,123456879,30
339830125,123456879,13
339830156,123456879,45
339830187,123456879,17
339830218,123456879,27
339830265,123456879,51
339830281,123456879,17
339830328,123456879,23
339830359,123456879,17
339830406,123456879,33
339830437,123456879,13
339830484,123456879,20
339830515,123456879,27
339830562,123456879,16
339830578,123456879,35
339830609,123456879,0
339830656,123456879,21
339830687,123456879,42
339830703,123456879,22
339830734,123456879,11
339830765,123456879,2
339830781,123456879,22
339830843,123456879,24
339830859,123456879,37
339830890,123456879,7
339830890,123456879,34
339830921,123456879,38
339830953,123456879,36
339830984,123456879,18
339831015,123456879,13
339831046,123456879,22
339831078,123456879,14
339831109,123456879,20
339831140,123456879,24
339831156,123456879,0
339831218,123456879,17
339831281,123456879,47
339831296,123456879,24
339831359,123456879,20
339831375,123456879,0
339831406,123456879,21
339831437,123456879,0
339831484,123456879,21
339831515,123456879,0
339831578,123456879,26
339831609,123456879,9
339831671,123456879,0
339831687,123456879,15
339831718,123456879,8
339831750,123456879,36
339831765,123456879,46
339831781,123456879,0
339831796,123456879,19
339831812,123456879,9
339831843,123456879,14
339831875,123456879,0
339831906,123456879,0
339831953,123456879,28
339832000,123456879,1
339832031,123456879,3
339832078,123456879,14
339832109,123456879,10
339832156,123456879,1
339832187,123456879,3
339832218,123456879,0
339832281,123456879,42
339832312,123456879,0
339832375,123456879,3
339832421,123456879,0
339832468,123456879,20
339832531,123456879,0
339832578,123456879,13
339832593,123456879,25
339832656,123456879,40
339832734,123456879,23
339832781,123456879,0
339832828,123456879,15
339832875,123456879,45
339832906,123456879,33
339832984,123456879,0
339833046,123456879,29
339833093,123456879,32
339833109,123456879,19
339833171,123456879,0
339833265,123456879,0
339833296,123456879,0
339833312,123456879,16
339833343,123456879,29
339833375,123456879,0
339833406,123456879,1
339833421,123456879,32
339833468,123456879,19
339833500,123456879,19
339833531,123456879,23
339833562,123456879,49
339833593,123456879,9
339833609,123456879,9
339833640,123456879,22
339833656,123456879,11
339833687,123456879,29
339833718,123456879,22
339833734,123456879,10
339833781,123456879,1
339833828,123456879,22
339833859,123456879,11
339833890,123456879,0
339833937,123456879,21
339833984,123456879,0
339834015,123456879,0
339834046,123456879,34
339834078,123456879,17
339834109,123456879,20
339834140,123456879,24
339834171,123456879,41
339834265,123456879,22
339834296,123456879,0
339834343,123456879,20
339834390,123456879,0
339834406,123456879,-2
339834453,123456879,5
339834546,123456879,0
339834562,123456879,0
339834656,123456879,27
339834687,123456879,22
339834718,123456879,30
339834750,123456879,33
339834781,123456879,18
339834843,123456879,4
339834984,123456879,44
339835031,123456879,16
339835203,123456879,23
339835234,123456879,25
339835265,123456879,0
339835328,123456879,7
339835390,123456879,21
339835421,123456879,16
339835453,123456879,26
339835468,123456879,0
339835515,123456879,6
339835562,123456879,18
339835625,123456879,2
339835656,123456879,24
339835703,123456879,0
339835765,123456879,38
339835781,123456879,17
339835812,123456879,44
339835828,123456879,0
339835875,123456879,27
339835906,123456879,23
339835968,123456879,0
339836031,123456879,35
339836062,123456879,8
339836109,123456879,0
339836156,123456879,31
339836171,123456879,2
339836234,123456879,32
339836265,123456879,23
339836312,123456879,0
339836375,123456879,30
339836421,123456879,46
339836437,123456879,22
339836484,123456879,3
339836531,123456879,3
339836578,123456879,33
339836609,123456879,-1
339836671,123456879,26
339836718,123456879,32
339836765,123456879,0
339836828,123456879,0
339836906,123456879,42
339836937,123456879,6
339836953,123456879,0
339837031,123456879,38
339837062,123456879,11
339837078,123456879,0
339837125,123456879,0
339837187,123456879,26
339837218,123456879,23
339837234,123456879,27
339837281,123456879,31
339837343,123456879,14
339837375,123456879,33
339837421,123456879,0
339837453,123456879,15
339837484,123456879,18
339837546,123456879,15
339837593,123456879,29
339837625,123456879,0
339837687,123456879,17
339837703,123456879,17
339837796,123456879,39
339837828,123456879,20
339837859,123456879,0
339837890,123456879,34
339837921,123456879,34
339837937,123456879,0
339837968,123456879,18
339838000,123456879,15
339838031,123456879,20
339838062,123456879,0
339838093,123456879,8
339838140,123456879,0
339838187,123456879,0
339838234,123456879,0
339838265,123456879,11
339838312,123456879,24
339838359,123456879,17
339838390,123456879,11
339838421,123456879,12
339838453,123456879,8
339838484,123456879,35
339838515,123456879,33
339838546,123456879,0
339838609,123456879,38
339838656,123456879,39
339838703,123456879,33
339838718,123456879,33
339838765,123456879,9
339838812,123456879,43
339838859,123456879,6
339838890,123456879,20
339838921,123456879,16
339838953,123456879,0
339839015,123456879,0
339839031,123456879,40
339839046,123456879,34
339839093,123456879,0
339839125,123456879,30
339839171,123456879,24
339839218,123456879,5
339839250,123456879,0
339839312,123456879,20
339839328,123456879,38
339839375,123456879,34
339839390,123456879,0
339839437,123456879,0
339839468,123456879,24
339839500,123456879,45
339839531,123456879,15
339839578,123456879,20
339839593,123456879,12
339839640,123456879,7
339839703,123456879,24
339839734,123456879,15
339839796,123456879,-1
339839843,123456879,34
339839875,123456879,19
339839937,123456879,29
339839953,123456879,27
339840000,123456879,4
339840031,123456879,-1
339840062,123456879,0
339840171,123456879,37
339840218,123456879,6
339840250,123456879,36
339840296,123456879,16
339840328,123456879,12
339840375,123456879,19
339840421,123456879,14
339840437,123456879,14
339840484,123456879,0
339840531,123456879,2
339840593,123456879,3
339840640,123456879,0
339840671,123456879,23
339840718,123456879,0
339840750,123456879,28
339840796,123456879,8
339840843,123456879,19
339840859,123456879,20
339840875,123456879,14
339840906,123456879,0
339840937,123456879,4
339840968,123456879,16
339841000,123456879,1
339841046,123456879,15
339841062,123456879,16
339841078,123456879,-1
339841109,123456879,25
339841156,123456879,8
339841187,123456879,0
339841218,123456879,-2
339841296,123456879,0
339841312,123456879,0
339841343,123456879,34
339841390,123456879,25
339841406,123456879,0
339841437,123456879,4
339841500,123456879,0
339841515,123456879,38
339841546,123456879,40
339841578,123456879,21
339841593,123456879,13
339841640,123456879,42
339841640,123456879,48
339841656,123456879,24
339841687,123456879,0
339841718,123456879,17
339841734,123456879,11
339841781,123456879,8
339841812,123456879,50
339841812,123456879,50
339841828,123456879,39
339841859,123456879,0
339841890,123456879,0
339841921,123456879,0
339841968,123456879,8
339842000,123456879,0
339842015,123456879,39
339842078,123456879,25
339842125,123456879,0
339842171,123456879,20
339842234,123456879,36
339842265,123456879,21
339842296,123456879,24
339842328,123456879,0
339842390,123456879,14
339842437,123456879,0
339842484,123456879,29
339842515,123456879,38
339842546,123456879,35
339842578,123456879,0
339842593,123456879,14
339842625,123456879,24
339842671,123456879,7
339842703,123456879,1
339842734,123456879,3
339842781,123456879,8
339842843,123456879,13
339842875,123456879,2
339842921,123456879,19
339842953,123456879,26
339842984,123456879,0
339843015,123456879,30
339843031,123456879,4
339843078,123456879,0
339843140,123456879,3
339843187,123456879,15
339843218,123456879,39
339843250,123456879,26
339843265,123456879,0
339843296,123456879,38
339843359,123456879,25
339843390,123456879,5
339843421,123456879,0
339843453,123456879,34
339843500,123456879,8
339843609,123456879,16
339843640,123456879,26
339843671,123456879,6
339843703,123456879,9
339843750,123456879,34
339843765,123456879,28
339843828,123456879,15
339843875,123456879,13
339843921,123456879,3
339843953,123456879,10
339843984,123456879,28
339844015,123456879,38
339844078,123456879,29
339844109,123456879,14
339844203,123456879,0
339844218,123456879,19
339844265,123456879,20
339844296,123456879,0
339844328,123456879,0
339844390,123456879,5
339844453,123456879,31
339844468,123456879,2
339844515,123456879,29
339844562,123456879,19
339844640,123456879,29
339844687,123456879,18
339844750,123456879,39
339844781,123456879,50
339844796,123456879,14
339844828,123456879,34
339844859,123456879,18
339844875,123456879,13
339844906,123456879,0
339844921,123456879,32
339845000,123456879,29
339845015,123456879,32
339845046,123456879,32
339845140,123456879,3
339845171,123456879,35
339845187,123456879,44
339845218,123456879,0
339845234,123456879,0
339845281,123456879,17
339845296,123456879,15
339845312,123456879,12
339845328,123456879,0
339845375,123456879,7
339845406,123456879,27
339845453,123456879,31
339845468,123456879,35
339845484,123456879,0
339845515,123456879,11
339845562,123456879,32
339845593,123456879,26
339845625,123456879,45
339845656,123456879,11
339845656,123456879,11
339845671,123456879,35
339845703,123456879,4
339845734,123456879,13
339845765,123456879,52
339845781,123456879,20
339845796,123456879,31
339845828,123456879,3
339845875,123456879,0
339845921,123456879,0
339845937,123456879,40
339845953,123456879,2
339846000,123456879,17
339846046,123456879,24
339846093,123456879,36
339846125,123456879,18
339846156,123456879,33
339846187,123456879,41
339846218,123456879,8
339846250,123456879,7
339846265,123456879,12
339846265,123456879,12
339846296,123456879,17
339846312,123456879,3
339846343,123456879,36
339846359,123456879,15
339846390,123456879,0
339846390,123456879,0
339846421,123456879,26
339846437,123456879,2
339846468,123456879,28
339846500,123456879,0
339846531,123456879,36
339846546,123456879,30
339846578,123456879,13
339846609,123456879,38
339846640,123456879,4
339846687,123456879,15
339846765,123456879,27
339846812,123456879,8
339846843,123456879,5
339846890,123456879,5
339846921,123456879,30
339846953,123456879,7
339847031,123456879,28
339847062,123456879,19
339847093,123456879,23
339847125,123456879,42
339847171,123456879,4
339847203,123456879,0
339847234,123456879,0
339847265,123456879,11
339847296,123456879,32
339847312,123456879,8
339847328,123456879,26
339847390,123456879,14
339847406,123456879,6
339847437,123456879,23
339847484,123456879,38
339847515,123456879,23
339847546,123456879,35
339847562,123456879,0
339847609,123456879,19
339847656,123456879,13
339847671,123456879,16
339847703,123456879,30
339847750,123456879,9
339847796,123456879,16
339847859,123456879,19
339847921,123456879,16
339847968,123456879,0
339848031,123456879,0
339848140,123456879,33
339848187,123456879,-1
339848218,123456879,24
339848234,123456879,15
339848250,123456879,26
339848343,123456879,7
339848406,123456879,0
339848453,123456879,20
339848593,123456879,18
339848640,123456879,25
339848671,123456879,20
339848703,123456879,11
339848734,123456879,19
339848781,123456879,10
339848796,123456879,15
339848890,123456879,2
339848921,123456879,3
339849000,123456879,1
339849031,123456879,9
339849062,123456879,0
339849109,123456879,5
